Energy		corrections		shape factor		beta		neutrino
9.8258e+01	5.6890e+00	5.7321e-06	1.9384e-05	1.9384e-05
9.8804e+01	5.6774e+00	5.7338e-06	1.9379e-05	1.9379e-05
9.9350e+01	5.6659e+00	5.7355e-06	1.9373e-05	1.9373e-05
9.9896e+01	5.6545e+00	5.7372e-06	1.9368e-05	1.9368e-05
1.0044e+02	5.6432e+00	5.7389e-06	1.9362e-05	1.9362e-05
1.0099e+02	5.6320e+00	5.7406e-06	1.9356e-05	1.9356e-05
1.0153e+02	5.6209e+00	5.7424e-06	1.9351e-05	1.9351e-05
1.0208e+02	5.6099e+00	5.7441e-06	1.9345e-05	1.9345e-05
1.0263e+02	5.5990e+00	5.7460e-06	1.9340e-05	1.9340e-05
1.0317e+02	5.5882e+00	5.7478e-06	1.9334e-05	1.9334e-05
1.0372e+02	5.5775e+00	5.7496e-06	1.9328e-05	1.9328e-05
1.0426e+02	5.5669e+00	5.7515e-06	1.9323e-05	1.9323e-05
1.0481e+02	5.5564e+00	5.7534e-06	1.9317e-05	1.9317e-05
1.0536e+02	5.5460e+00	5.7553e-06	1.9311e-05	1.9311e-05
1.0590e+02	5.5357e+00	5.7572e-06	1.9306e-05	1.9306e-05
1.0645e+02	5.5254e+00	5.7592e-06	1.9300e-05	1.9300e-05
1.0699e+02	5.5153e+00	5.7612e-06	1.9294e-05	1.9294e-05
1.0754e+02	5.5052e+00	5.7632e-06	1.9289e-05	1.9289e-05
1.0809e+02	5.4953e+00	5.7652e-06	1.9283e-05	1.9283e-05
1.0863e+02	5.4854e+00	5.7672e-06	1.9277e-05	1.9277e-05
1.0918e+02	5.4756e+00	5.7693e-06	1.9271e-05	1.9271e-05
1.0973e+02	5.4659e+00	5.7714e-06	1.9266e-05	1.9266e-05
1.1027e+02	5.4563e+00	5.7735e-06	1.9260e-05	1.9260e-05
1.1082e+02	5.4467e+00	5.7756e-06	1.9254e-05	1.9254e-05
1.1136e+02	5.4373e+00	5.7777e-06	1.9248e-05	1.9248e-05
